repositorio,caminho_arquivo,nome_arquivo,keyword,timestamp,file_origem,linha,coluna,data_analise
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionvetor.json,functionvetor.json,const,2026-03-26 20:25:13,functionvetor.js,2,1,2026-04-01T08:13:07.913383
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/main.json,main.json,alert,2026-02-20 20:36:43,main.js,1,1,2026-04-01T08:13:07.913400
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/main.json,main.json,prompt,2026-02-20 20:40:51,main.js,1,12,2026-04-01T08:13:07.913402
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/main.json,main.json,alert,2026-02-20 20:42:17,main.js,2,1,2026-04-01T08:13:07.913404
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-04.json,exercicio-04.json,prompt,2026-03-03 22:06:45,exercicio-04.js,3,15,2026-04-01T08:13:07.913418
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-04.json,exercicio-04.json,alert,2026-03-03 22:09:41,exercicio-04.js,5,5,2026-04-01T08:13:07.913420
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/newFile.json,newFile.json,const,2026-02-20 21:43:12,newFile.js,1,1,2026-04-01T08:13:07.913435
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/newFile.json,newFile.json,for,2026-02-20 21:43:12,newFile.js,1,26,2026-04-01T08:13:07.913436
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/newFile.json,newFile.json,for,2026-02-20 21:43:12,newFile.js,1,26,2026-04-01T08:13:07.913438
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/newFile.json,newFile.json,let,2026-02-20 21:43:12,newFile.js,3,6,2026-04-01T08:13:07.913439
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,let,2026-03-24 21:34:56,revisao2.js,2,1,2026-04-01T08:13:07.913457
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,prompt,2026-03-24 21:34:56,revisao2.js,2,22,2026-04-01T08:13:07.913460
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,if,2026-03-24 21:34:56,revisao2.js,3,1,2026-04-01T08:13:07.913461
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,alert,2026-03-24 21:34:56,revisao2.js,4,5,2026-04-01T08:13:07.913463
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,else,2026-03-24 21:34:56,revisao2.js,5,3,2026-04-01T08:13:07.913464
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,alert,2026-03-24 21:34:56,revisao2.js,4,5,2026-04-01T08:13:07.913466
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,prompt,2026-03-24 21:44:39,revisao2.js,1,23,2026-04-01T08:13:07.913468
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,prompt,2026-03-24 21:45:15,revisao2.js,2,19,2026-04-01T08:13:07.913470
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,true,2026-03-24 21:46:49,revisao2.js,2,58,2026-04-01T08:13:07.913472
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao2.json,revisao2.json,alert,2026-03-24 21:47:39,revisao2.js,4,5,2026-04-01T08:13:07.913473
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-05.json,exercicio-05.json,prompt,2026-03-10 19:41:50,exercicio-05.js,3,15,2026-04-01T08:13:07.913491
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-05.json,exercicio-05.json,prompt,2026-03-10 19:49:24,exercicio-05.js,1,23,2026-04-01T08:13:07.913493
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-03.json,exercicio-03.json,prompt,2026-03-03 21:44:22,exercicio-03.js,1,22,2026-04-01T08:13:07.913509
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisaovetor.json,revisaovetor.json,let,2026-03-26 19:50:04,revisaovetor.js,1,1,2026-04-01T08:13:07.913524
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisaovetor.json,revisaovetor.json,prompt,2026-03-26 19:56:48,revisaovetor.js,2,24,2026-04-01T08:13:07.913526
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisaovetor.json,revisaovetor.json,prompt,2026-03-26 20:02:52,revisaovetor.js,4,28,2026-04-01T08:13:07.913527
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres.json,maiorde-tres.json,prompt,2026-03-19 21:45:15,maiorde-tres.js,2,23,2026-04-01T08:13:07.913542
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres.json,maiorde-tres.json,for,2026-03-19 21:45:15,maiorde-tres.js,3,1,2026-04-01T08:13:07.913543
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres.json,maiorde-tres.json,let,2026-03-19 21:45:15,maiorde-tres.js,3,6,2026-04-01T08:13:07.913545
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres.json,maiorde-tres.json,alert,2026-03-19 22:01:46,maiorde-tres.js,3,1,2026-04-01T08:13:07.913546
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres.json,maiorde-tres.json,else,2026-03-19 22:06:40,maiorde-tres.js,8,1,2026-04-01T08:13:07.913548
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao3.json,revisao3.json,prompt,2026-03-24 21:57:01,revisao3.js,1,26,2026-04-01T08:13:07.913564
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao3.json,revisao3.json,prompt,2026-03-24 22:00:30,revisao3.js,4,21,2026-04-01T08:13:07.913566
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/revisao3.json,revisao3.json,alert,2026-03-24 22:01:45,revisao3.js,6,1,2026-04-01T08:13:07.913568
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,function,2026-03-25 21:18:38,functionsoma.js,1,1,2026-04-01T08:13:07.913598
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,return,2026-03-25 21:19:45,functionsoma.js,2,5,2026-04-01T08:13:07.913599
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,prompt,2026-03-25 21:20:15,functionsoma.js,4,18,2026-04-01T08:13:07.913601
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,prompt,2026-03-25 21:20:57,functionsoma.js,5,18,2026-04-01T08:13:07.913602
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,alert,2026-03-25 21:21:28,functionsoma.js,6,1,2026-04-01T08:13:07.913604
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,function,2026-03-25 21:41:43,functionsoma.js,6,1,2026-04-01T08:13:07.913605
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,return,2026-03-25 21:41:43,functionsoma.js,7,5,2026-04-01T08:13:07.913607
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,function,2026-03-25 21:49:55,functionsoma.js,10,1,2026-04-01T08:13:07.913608
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,return,2026-03-25 21:49:55,functionsoma.js,11,5,2026-04-01T08:13:07.913611
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,function,2026-03-25 21:50:46,functionsoma.js,14,1,2026-04-01T08:13:07.913612
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,return,2026-03-25 21:50:46,functionsoma.js,15,5,2026-04-01T08:13:07.913614
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,prompt,2026-03-25 21:51:45,functionsoma.js,17,13,2026-04-01T08:13:07.913615
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,switch,2026-03-25 21:53:44,functionsoma.js,20,1,2026-04-01T08:13:07.913616
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,break,2026-03-25 21:55:35,functionsoma.js,22,25,2026-04-01T08:13:07.913618
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,alert,2026-03-25 21:56:08,functionsoma.js,22,5,2026-04-01T08:13:07.913619
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,case,2026-03-25 21:56:41,functionsoma.js,23,5,2026-04-01T08:13:07.913621
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,alert,2026-03-25 21:56:41,functionsoma.js,24,5,2026-04-01T08:13:07.913622
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,break,2026-03-25 21:56:41,functionsoma.js,24,24,2026-04-01T08:13:07.913624
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,case,2026-03-25 21:57:15,functionsoma.js,25,5,2026-04-01T08:13:07.913625
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,alert,2026-03-25 21:57:15,functionsoma.js,26,5,2026-04-01T08:13:07.913626
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,break,2026-03-25 21:57:15,functionsoma.js,26,24,2026-04-01T08:13:07.913628
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,case,2026-03-25 21:57:50,functionsoma.js,27,5,2026-04-01T08:13:07.913629
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,alert,2026-03-25 21:57:50,functionsoma.js,28,5,2026-04-01T08:13:07.913631
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,break,2026-03-25 21:57:50,functionsoma.js,28,24,2026-04-01T08:13:07.913632
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/functionsoma.json,functionsoma.json,break,2026-03-25 22:00:39,functionsoma.js,28,37,2026-04-01T08:13:07.913634
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,prompt,2026-03-05 19:51:29,aprovacao.js,4,22,2026-04-01T08:13:07.913666
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,prompt,2026-03-05 19:52:24,aprovacao.js,4,22,2026-04-01T08:13:07.913668
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,prompt,2026-03-05 19:59:09,aprovacao.js,2,20,2026-04-01T08:13:07.913670
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,prompt,2026-03-05 20:00:18,aprovacao.js,3,21,2026-04-01T08:13:07.913673
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,alert,2026-03-05 20:13:46,aprovacao.js,7,5,2026-04-01T08:13:07.913674
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,if,2026-03-05 20:29:03,aprovacao.js,9,6,2026-04-01T08:13:07.913676
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,if,2026-03-05 20:38:50,aprovacao.js,9,6,2026-04-01T08:13:07.913677
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,else,2026-03-05 20:42:28,aprovacao.js,7,5,2026-04-01T08:13:07.913679
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,else,2026-03-05 20:42:29,aprovacao.js,10,1,2026-04-01T08:13:07.913680
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,prompt,2026-03-05 21:28:39,aprovacao.js,15,29,2026-04-01T08:13:07.913682
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,alert,2026-03-05 21:31:18,aprovacao.js,18,5,2026-04-01T08:13:07.913683
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,else,2026-03-05 21:31:33,aprovacao.js,19,1,2026-04-01T08:13:07.913685
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/aprovacao.json,aprovacao.json,else,2026-03-05 21:32:03,aprovacao.js,22,1,2026-04-01T08:13:07.913686
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,let,2026-03-03 20:44:53,exercicio-01.js,3,1,2026-04-01T08:13:07.913712
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,prompt,2026-03-03 20:44:53,exercicio-01.js,3,22,2026-04-01T08:13:07.913713
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,if,2026-03-03 20:44:53,exercicio-01.js,1,7,2026-04-01T08:13:07.913715
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,alert,2026-03-03 20:44:53,exercicio-01.js,5,5,2026-04-01T08:13:07.913716
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,else,2026-03-03 20:44:53,exercicio-01.js,6,3,2026-04-01T08:13:07.913718
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/exercicio-01.json,exercicio-01.json,alert,2026-03-03 20:44:53,exercicio-01.js,5,5,2026-04-01T08:13:07.913719
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,alert,2026-02-26 19:40:42,copa.js,5,1,2026-04-01T08:13:07.913744
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,for,2026-02-26 20:09:24,copa.js,4,5,2026-04-01T08:13:07.913745
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,let,2026-02-26 20:09:24,copa.js,4,10,2026-04-01T08:13:07.913747
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,for,2026-02-26 20:13:44,copa.js,3,1,2026-04-01T08:13:07.913750
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,let,2026-02-26 20:13:44,copa.js,3,6,2026-04-01T08:13:07.913752
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,alert,2026-02-26 20:27:33,copa.js,5,1,2026-04-01T08:13:07.913753
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,alert,2026-02-26 20:27:54,copa.js,9,1,2026-04-01T08:13:07.913755
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,for,2026-02-26 20:29:58,copa.js,4,4,2026-04-01T08:13:07.913756
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,let,2026-02-26 20:29:58,copa.js,4,9,2026-04-01T08:13:07.913757
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,for,2026-02-26 20:30:29,copa.js,9,5,2026-04-01T08:13:07.913759
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,let,2026-02-26 20:30:29,copa.js,9,10,2026-04-01T08:13:07.913761
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/copa.json,copa.json,alert,2026-02-26 20:45:19,copa.js,6,1,2026-04-01T08:13:07.913762
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/for.json,for.json,exp,2026-02-20 21:43:12,for.js,5,1,2026-04-01T08:13:07.913778
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/par-impar.json,par-impar.json,prompt,2026-02-26 22:09:19,par-impar.js,2,23,2026-04-01T08:13:07.913812
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/par-impar.json,par-impar.json,prompt,2026-02-26 22:25:56,par-impar.js,5,21,2026-04-01T08:13:07.913813
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/par-impar.json,par-impar.json,else,2026-02-26 22:29:00,par-impar.js,9,1,2026-04-01T08:13:07.913815
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/time.json,time.json,prompt,2026-03-05 21:55:12,time.js,3,12,2026-04-01T08:13:07.913830
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/time.json,time.json,do,2026-03-05 22:07:07,time.js,1,1,2026-04-01T08:13:07.913832
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/time.json,time.json,prompt,2026-03-05 22:08:59,time.js,2,12,2026-04-01T08:13:07.913834
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/time.json,time.json,while,2026-03-05 22:10:38,time.js,4,3,2026-04-01T08:13:07.913835
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/tabuadavetor.json,tabuadavetor.json,prompt,2026-03-13 19:43:02,tabuadavetor.js,2,8,2026-04-01T08:13:07.913851
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/tabuadavetor.json,tabuadavetor.json,prompt,2026-03-13 19:43:59,tabuadavetor.js,2,18,2026-04-01T08:13:07.913853
mel13-source,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/mel13-source/maiorde-tres-math.json,maiorde-tres-math.json,max,2026-03-19 22:15:44,maiorde-tres-math.js,2,13,2026-04-01T08:13:07.913882
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,do,2026-03-06 21:15:32,aprovacao1.js,1,1,2026-04-01T08:13:07.913930
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,var,2026-03-06 21:15:32,aprovacao1.js,2,5,2026-04-01T08:13:07.913932
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,var,2026-03-06 21:15:32,aprovacao1.js,2,5,2026-04-01T08:13:07.913933
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,prompt,2026-03-06 21:15:32,aprovacao1.js,3,27,2026-04-01T08:13:07.913935
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,var,2026-03-06 21:15:32,aprovacao1.js,2,5,2026-04-01T08:13:07.913936
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,prompt,2026-03-06 21:15:32,aprovacao1.js,3,27,2026-04-01T08:13:07.913938
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,var,2026-03-06 21:15:32,aprovacao1.js,2,5,2026-04-01T08:13:07.913940
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913941
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,if,2026-03-06 21:15:32,aprovacao1.js,7,1,2026-04-01T08:13:07.913943
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913946
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,else,2026-03-06 21:15:32,aprovacao1.js,11,1,2026-04-01T08:13:07.913947
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,if,2026-03-06 21:15:32,aprovacao1.js,7,1,2026-04-01T08:13:07.913948
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913950
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,prompt,2026-03-06 21:15:32,aprovacao1.js,3,27,2026-04-01T08:13:07.913951
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,if,2026-03-06 21:15:32,aprovacao1.js,7,1,2026-04-01T08:13:07.913953
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913955
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,else,2026-03-06 21:15:32,aprovacao1.js,11,1,2026-04-01T08:13:07.913956
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913958
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,else,2026-03-06 21:15:32,aprovacao1.js,11,1,2026-04-01T08:13:07.913959
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913963
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,while,2026-03-06 21:15:32,aprovacao1.js,29,2,2026-04-01T08:13:07.913965
ericasilvacosta25,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/ericasilvacosta25/aprovacao1.json,aprovacao1.json,alert,2026-03-06 21:15:32,aprovacao1.js,6,3,2026-04-01T08:13:07.913967
